X,Y,DEPTH (m),-1,Z
541497.597,711094.239,14.72,-1,-14.72
541497.596,711094.417,15.07,-1,-15.07
541497.596,711094.595,14.87,-1,-14.87
541497.596,711094.774,14.9,-1,-14.9
541497.596,711094.952,14.9,-1,-14.9
541497.596,711095.13,14.9,-1,-14.9
541497.596,711095.309,15.07,-1,-15.07
541497.596,711095.487,15.06,-1,-15.06
541497.596,711095.665,15.06,-1,-15.06
541497.595,711095.843,14.99,-1,-14.99
541497.595,711096.022,14.87,-1,-14.87
541497.595,711096.2,14.98,-1,-14.98
541497.595,711096.378,14.92,-1,-14.92
541497.595,711096.557,14.88,-1,-14.88
541497.595,711096.735,14.85,-1,-14.85
541497.595,711096.913,14.73,-1,-14.73
541497.595,711097.092,14.83,-1,-14.83
541497.594,711097.27,14.75,-1,-14.75
541497.594,711097.448,14.81,-1,-14.81
541497.594,711097.626,14.67,-1,-14.67
541497.594,711097.805,14.7,-1,-14.7
541497.594,711097.983,14.53,-1,-14.53
541497.594,711098.161,14.57,-1,-14.57
541497.594,711098.34,14.46,-1,-14.46
541497.594,711098.518,14.6,-1,-14.6
541497.593,711098.696,14.79,-1,-14.79
541497.593,711098.874,14.71,-1,-14.71
541497.593,711099.053,14.77,-1,-14.77
541497.593,711099.231,14.77,-1,-14.77
541497.71,711099.378,14.61,-1,-14.61
541497.826,711099.526,14.64,-1,-14.64
541497.943,711099.673,14.72,-1,-14.72
541498.06,711099.821,14.56,-1,-14.56
541498.176,711099.968,15,-1,-15
541498.293,711100.116,14.95,-1,-14.95
541498.409,711100.263,14.79,-1,-14.79
541498.526,711100.411,14.71,-1,-14.71
541498.643,711100.558,14.69,-1,-14.69
541498.759,711100.706,14.72,-1,-14.72
541498.876,711100.853,14.84,-1,-14.84
541498.993,711101.001,14.58,-1,-14.58
541499.109,711101.148,14.4,-1,-14.4
541499.226,711101.296,14.55,-1,-14.55
541499.343,711101.443,14.53,-1,-14.53
541499.459,711101.59,14.46,-1,-14.46
541499.576,711101.738,14.54,-1,-14.54
541499.692,711101.885,14.56,-1,-14.56
541499.809,711102.033,14.58,-1,-14.58
541499.926,711102.18,14.5,-1,-14.5
541500.042,711102.328,14.43,-1,-14.43
541500.159,711102.475,14.39,-1,-14.39
541500.276,711102.623,14.32,-1,-14.32
541500.392,711102.77,14.3,-1,-14.3
541500.509,711102.918,14.36,-1,-14.36
541500.625,711103.065,14.42,-1,-14.42
541500.742,711103.213,14.41,-1,-14.41
541500.859,711103.36,14.39,-1,-14.39
541500.975,711103.508,14.41,-1,-14.41
541501.092,711103.655,14.41,-1,-14.41
541501.264,711103.766,14.41,-1,-14.41
541501.436,711103.876,14.4,-1,-14.4
541501.608,711103.987,14.41,-1,-14.41
541501.78,711104.098,14.41,-1,-14.41
541501.952,711104.208,14.42,-1,-14.42
541502.124,711104.319,14.38,-1,-14.38
541502.296,711104.43,14.4,-1,-14.4
541502.467,711104.54,14.36,-1,-14.36
541502.639,711104.651,14.41,-1,-14.41
541502.811,711104.762,14.39,-1,-14.39
541502.983,711104.872,14.36,-1,-14.36
541503.155,711104.983,14.35,-1,-14.35
541503.327,711105.094,14.35,-1,-14.35
541503.499,711105.204,14.33,-1,-14.33
541503.671,711105.315,14.35,-1,-14.35
541503.843,711105.426,14.34,-1,-14.34
541504.015,711105.536,14.43,-1,-14.43
541504.187,711105.647,14.5,-1,-14.5
541504.359,711105.758,14.6,-1,-14.6
541504.531,711105.868,14.44,-1,-14.44
541504.703,711105.979,14.69,-1,-14.69
541504.875,711106.09,14.49,-1,-14.49
541505.046,711106.2,14.59,-1,-14.59
541505.218,711106.311,14.65,-1,-14.65
541505.39,711106.422,14.69,-1,-14.69
541505.562,711106.532,14.71,-1,-14.71
541505.734,711106.643,14.66,-1,-14.66
541505.906,711106.754,14.48,-1,-14.48
541506.078,711106.864,14.65,-1,-14.65
541506.25,711106.975,14.42,-1,-14.42
541506.434,711107.018,14.45,-1,-14.45
541506.619,711107.061,14.41,-1,-14.41
541506.803,711107.104,14.51,-1,-14.51
541506.987,711107.148,14.57,-1,-14.57
541507.171,711107.191,14.41,-1,-14.41
541507.356,711107.234,14.55,-1,-14.55
541507.54,711107.277,14.58,-1,-14.58
541507.724,711107.32,14.44,-1,-14.44
541507.908,711107.363,14.59,-1,-14.59
541508.093,711107.406,14.47,-1,-14.47
541508.277,711107.449,14.56,-1,-14.56
541508.461,711107.493,14.51,-1,-14.51
541508.645,711107.536,14.51,-1,-14.51
541508.83,711107.579,14.55,-1,-14.55
541509.014,711107.622,14.53,-1,-14.53
541509.198,711107.665,14.53,-1,-14.53
541509.383,711107.708,14.45,-1,-14.45
541509.567,711107.751,14.4,-1,-14.4
541509.751,711107.795,14.5,-1,-14.5
541509.935,711107.838,14.33,-1,-14.33
541510.12,711107.881,14.55,-1,-14.55
541510.304,711107.924,14.5,-1,-14.5
541510.488,711107.967,14.56,-1,-14.56
541510.672,711108.01,14.46,-1,-14.46
541510.857,711108.053,14.42,-1,-14.42
541511.041,711108.096,14.44,-1,-14.44
541511.225,711108.14,14.37,-1,-14.37
541511.409,711108.183,14.5,-1,-14.5
541511.594,711108.226,14.43,-1,-14.43
541511.778,711108.269,14.39,-1,-14.39
541511.944,711108.269,14.43,-1,-14.43
541512.11,711108.269,14.52,-1,-14.52
541512.276,711108.269,14.37,-1,-14.37
541512.442,711108.269,14.34,-1,-14.34
541512.608,711108.269,14.49,-1,-14.49
541512.773,711108.27,14.36,-1,-14.36
541512.939,711108.27,14.39,-1,-14.39
541513.105,711108.27,14.46,-1,-14.46
541513.271,711108.27,14.43,-1,-14.43
541513.437,711108.27,14.51,-1,-14.51
541513.603,711108.27,14.38,-1,-14.38
541513.769,711108.27,14.55,-1,-14.55
541513.935,711108.27,14.59,-1,-14.59
541514.101,711108.27,14.5,-1,-14.5
541514.267,711108.27,14.51,-1,-14.51
541514.432,711108.271,14.42,-1,-14.42
541514.598,711108.271,14.54,-1,-14.54
541514.764,711108.271,14.54,-1,-14.54
541514.93,711108.271,14.43,-1,-14.43
541515.096,711108.271,14.45,-1,-14.45
541515.262,711108.271,14.55,-1,-14.55
541515.428,711108.271,14.4,-1,-14.4
541515.594,711108.271,14.41,-1,-14.41
541515.76,711108.271,14.42,-1,-14.42
541515.926,711108.272,14.65,-1,-14.65
541516.091,711108.272,14.72,-1,-14.72
541516.257,711108.272,14.7,-1,-14.7
541516.423,711108.272,14.7,-1,-14.7
541516.589,711108.272,14.76,-1,-14.76
541516.755,711108.272,14.83,-1,-14.83
541516.927,711108.278,14.89,-1,-14.89
541517.099,711108.285,14.94,-1,-14.94
541517.271,711108.291,14.8,-1,-14.8
541517.443,711108.297,15.03,-1,-15.03
541517.615,711108.303,14.73,-1,-14.73
541517.787,711108.31,14.74,-1,-14.74
541517.959,711108.316,14.82,-1,-14.82
541518.131,711108.322,14.74,-1,-14.74
541518.303,711108.328,14.78,-1,-14.78
541518.475,711108.335,14.88,-1,-14.88
541518.647,711108.341,14.8,-1,-14.8
541518.819,711108.347,14.82,-1,-14.82
541518.991,711108.353,14.97,-1,-14.97
541519.163,711108.36,14.83,-1,-14.83
541519.335,711108.366,14.79,-1,-14.79
541519.507,711108.372,14.9,-1,-14.9
541519.679,711108.379,14.91,-1,-14.91
541519.851,711108.385,14.99,-1,-14.99
541520.023,711108.391,14.95,-1,-14.95
541520.195,711108.397,14.87,-1,-14.87
541520.367,711108.404,14.77,-1,-14.77
541520.539,711108.41,14.9,-1,-14.9
541520.711,711108.416,14.93,-1,-14.93
541520.883,711108.422,14.93,-1,-14.93
541521.055,711108.429,14.86,-1,-14.86
541521.227,711108.435,14.9,-1,-14.9
541521.399,711108.441,14.9,-1,-14.9
541521.571,711108.447,14.82,-1,-14.82
541521.743,711108.454,14.83,-1,-14.83
541521.915,711108.46,14.66,-1,-14.66
541522.118,711108.472,14.63,-1,-14.63
541522.32,711108.485,14.72,-1,-14.72
541522.523,711108.497,14.72,-1,-14.72
541522.726,711108.51,14.81,-1,-14.81
541522.929,711108.522,14.9,-1,-14.9
541523.131,711108.535,14.82,-1,-14.82
541523.334,711108.547,14.77,-1,-14.77
541523.537,711108.559,14.73,-1,-14.73
541523.74,711108.572,14.77,-1,-14.77
541523.942,711108.584,14.76,-1,-14.76
541524.145,711108.597,14.72,-1,-14.72
541524.348,711108.609,14.71,-1,-14.71
541524.551,711108.622,14.68,-1,-14.68
541524.753,711108.634,14.66,-1,-14.66
541524.956,711108.647,14.67,-1,-14.67
541525.159,711108.659,14.63,-1,-14.63
541525.361,711108.671,14.58,-1,-14.58
541525.564,711108.684,14.54,-1,-14.54
541525.767,711108.696,14.81,-1,-14.81
541525.97,711108.709,14.71,-1,-14.71
541526.172,711108.721,14.85,-1,-14.85
541526.375,711108.734,14.74,-1,-14.74
541526.578,711108.746,14.89,-1,-14.89
541526.781,711108.758,14.71,-1,-14.71
541526.983,711108.771,15,-1,-15
541527.186,711108.783,14.96,-1,-14.96
541527.389,711108.796,14.89,-1,-14.89
541527.592,711108.808,15.01,-1,-15.01
541527.794,711108.821,15.05,-1,-15.05
541527.997,711108.833,14.96,-1,-14.96
541528.223,711108.833,15.02,-1,-15.02
541528.449,711108.833,15.45,-1,-15.45
541528.675,711108.833,14.89,-1,-14.89
541528.901,711108.834,14.79,-1,-14.79
541529.127,711108.834,14.86,-1,-14.86
541529.352,711108.834,14.97,-1,-14.97
541529.578,711108.834,15.32,-1,-15.32
541529.804,711108.834,15.28,-1,-15.28
541530.03,711108.834,15.28,-1,-15.28
541530.256,711108.835,15.07,-1,-15.07
541530.482,711108.835,14.93,-1,-14.93
541530.708,711108.835,15.06,-1,-15.06
541530.934,711108.835,15.04,-1,-15.04
541531.16,711108.835,14.97,-1,-14.97
541531.386,711108.835,14.94,-1,-14.94
541531.611,711108.836,15.04,-1,-15.04
541531.837,711108.836,14.92,-1,-14.92
541532.063,711108.836,14.96,-1,-14.96
541532.289,711108.836,14.96,-1,-14.96
541532.515,711108.836,14.91,-1,-14.91
541532.741,711108.836,14.81,-1,-14.81
541532.967,711108.837,14.7,-1,-14.7
541533.193,711108.837,14.96,-1,-14.96
541533.419,711108.837,14.92,-1,-14.92
541533.645,711108.837,15.02,-1,-15.02
541533.87,711108.837,15.04,-1,-15.04
541534.096,711108.837,15,-1,-15
541534.322,711108.838,15.01,-1,-15.01
541534.548,711108.838,15.06,-1,-15.06
541534.774,711108.838,15.11,-1,-15.11
541535,711108.838,15.09,-1,-15.09
541535.24,711108.814,15.06,-1,-15.06
541535.479,711108.789,15.06,-1,-15.06
541535.719,711108.765,15.07,-1,-15.07
541535.959,711108.741,15.15,-1,-15.15
541536.198,711108.716,15.15,-1,-15.15
541536.438,711108.692,15.16,-1,-15.16
541536.677,711108.667,15.15,-1,-15.15
541536.917,711108.643,15.08,-1,-15.08
541537.157,711108.619,14.87,-1,-14.87
541537.396,711108.594,15.05,-1,-15.05
541537.636,711108.57,15.06,-1,-15.06
541537.876,711108.546,15.11,-1,-15.11
541538.115,711108.521,15.17,-1,-15.17
541538.355,711108.497,15.06,-1,-15.06
541538.595,711108.472,15.04,-1,-15.04
541538.834,711108.448,15.02,-1,-15.02
541539.074,711108.424,14.94,-1,-14.94
541539.313,711108.399,15.06,-1,-15.06
541539.553,711108.375,14.97,-1,-14.97
541539.793,711108.351,14.97,-1,-14.97
541540.032,711108.326,14.95,-1,-14.95
541540.272,711108.302,14.95,-1,-14.95
541540.512,711108.278,14.88,-1,-14.88
541540.751,711108.253,14.86,-1,-14.86
541540.991,711108.229,14.86,-1,-14.86
541541.23,711108.204,14.89,-1,-14.89
541541.47,711108.18,14.92,-1,-14.92
541541.71,711108.156,14.8,-1,-14.8
541541.949,711108.131,14.84,-1,-14.84
541542.189,711108.107,14.79,-1,-14.79
541542.429,711108.101,14.81,-1,-14.81
541542.668,711108.095,14.8,-1,-14.8
541542.908,711108.089,14.77,-1,-14.77
541543.147,711108.083,14.83,-1,-14.83
541543.387,711108.077,14.89,-1,-14.89
541543.627,711108.071,14.77,-1,-14.77
541543.866,711108.065,15.17,-1,-15.17
541544.106,711108.059,15.32,-1,-15.32
541544.345,711108.053,15.31,-1,-15.31
541544.585,711108.047,15.47,-1,-15.47
541544.825,711108.041,15.33,-1,-15.33
541545.064,711108.035,15.28,-1,-15.28
541545.304,711108.029,15.6,-1,-15.6
541545.543,711108.023,15.5,-1,-15.5
541545.783,711108.017,15.2,-1,-15.2
541546.023,711108.012,15.44,-1,-15.44
541546.262,711108.006,15.47,-1,-15.47
541546.502,711108,15.53,-1,-15.53
541546.741,711107.994,15.55,-1,-15.55
541546.981,711107.988,15.48,-1,-15.48
541547.221,711107.982,15.47,-1,-15.47
541547.46,711107.976,15.41,-1,-15.41
541547.7,711107.97,15.44,-1,-15.44
541547.939,711107.964,15.45,-1,-15.45
541548.179,711107.958,15.38,-1,-15.38
541548.419,711107.952,15.52,-1,-15.52
541548.658,711107.946,15.52,-1,-15.52
541548.898,711107.94,15.53,-1,-15.53
541549.137,711107.934,15.56,-1,-15.56
541549.377,711107.928,15.5,-1,-15.5
541549.61,711107.953,15.53,-1,-15.53
541549.844,711107.977,15.32,-1,-15.32
541550.077,711108.002,15.55,-1,-15.55
541550.311,711108.027,15.61,-1,-15.61
541550.544,711108.052,15.55,-1,-15.55
541550.778,711108.076,15.41,-1,-15.41
541551.011,711108.101,15.19,-1,-15.19
541551.244,711108.126,15.38,-1,-15.38
541551.478,711108.151,15.25,-1,-15.25
541551.711,711108.175,15.19,-1,-15.19
541551.945,711108.2,15.32,-1,-15.32
541552.178,711108.225,15.33,-1,-15.33
541552.412,711108.25,15.24,-1,-15.24
541552.645,711108.274,15.17,-1,-15.17
541552.878,711108.299,15.36,-1,-15.36
541553.112,711108.324,15.37,-1,-15.37
541553.345,711108.348,15.38,-1,-15.38
541553.579,711108.373,15.35,-1,-15.35
541553.812,711108.398,15.33,-1,-15.33
541554.046,711108.423,15.43,-1,-15.43
541554.279,711108.447,15.34,-1,-15.34
541554.513,711108.472,15.27,-1,-15.27
541554.746,711108.497,15.21,-1,-15.21
541554.979,711108.522,15.28,-1,-15.28
541555.213,711108.546,15.37,-1,-15.37
541555.446,711108.571,15.21,-1,-15.21
541555.68,711108.596,15.35,-1,-15.35
541555.913,711108.621,15.4,-1,-15.4
541556.147,711108.645,15.44,-1,-15.44
541556.38,711108.67,15.37,-1,-15.37
541556.589,711108.732,15.37,-1,-15.37
541556.798,711108.793,15.37,-1,-15.37
541557.007,711108.855,15.4,-1,-15.4
541557.215,711108.916,15.41,-1,-15.41
541557.424,711108.978,15.26,-1,-15.26
541557.633,711109.039,15.23,-1,-15.23
541557.842,711109.101,15.19,-1,-15.19
541558.051,711109.163,15.34,-1,-15.34
541558.26,711109.224,15.32,-1,-15.32
541558.468,711109.286,15.19,-1,-15.19
541558.677,711109.347,15.26,-1,-15.26
541558.886,711109.409,15.34,-1,-15.34
541559.095,711109.47,15.18,-1,-15.18
541559.304,711109.532,15.43,-1,-15.43
541559.512,711109.593,15.18,-1,-15.18
541559.721,711109.655,15.21,-1,-15.21
541559.93,711109.717,15.53,-1,-15.53
541560.139,711109.778,15.32,-1,-15.32
541560.348,711109.84,15.21,-1,-15.21
541560.557,711109.901,15.24,-1,-15.24
541560.765,711109.963,15.27,-1,-15.27
541560.974,711110.024,15.22,-1,-15.22
541561.183,711110.086,15.37,-1,-15.37
541561.392,711110.148,15.06,-1,-15.06
541561.601,711110.209,15.37,-1,-15.37
541561.81,711110.271,15.21,-1,-15.21
541562.019,711110.332,15.18,-1,-15.18
541562.227,711110.394,15.2,-1,-15.2
541562.436,711110.455,15.24,-1,-15.24
541562.645,711110.517,15.19,-1,-15.19
541565.086,711111.348,15.19,-1,-15.19
541567.528,711112.178,15.37,-1,-15.37
541569.97,711113.009,15.1,-1,-15.1
541572.411,711113.84,15.26,-1,-15.26
541572.631,711113.941,15.16,-1,-15.16
541572.851,711114.042,15.22,-1,-15.22
541573.071,711114.144,15.11,-1,-15.11
541573.291,711114.245,15.15,-1,-15.15
541573.511,711114.346,15.21,-1,-15.21
541573.73,711114.447,15.27,-1,-15.27
541573.95,711114.548,15.41,-1,-15.41
541574.17,711114.65,15.25,-1,-15.25
541574.39,711114.751,15.36,-1,-15.36
541574.61,711114.852,15.42,-1,-15.42
541574.83,711114.953,15.46,-1,-15.46
541575.05,711115.054,15.48,-1,-15.48
541575.27,711115.156,15.41,-1,-15.41
541575.49,711115.257,15.28,-1,-15.28
541575.71,711115.358,15.31,-1,-15.31
541575.929,711115.459,15.41,-1,-15.41
541576.149,711115.56,15.36,-1,-15.36
541576.369,711115.661,15.42,-1,-15.42
541576.589,711115.763,15.47,-1,-15.47
541576.809,711115.864,15.29,-1,-15.29
541577.029,711115.965,15.34,-1,-15.34
541577.249,711116.066,15.19,-1,-15.19
541577.469,711116.167,15.3,-1,-15.3
541577.689,711116.269,15.28,-1,-15.28
541577.909,711116.37,15.16,-1,-15.16
541578.128,711116.471,15.28,-1,-15.28
541578.348,711116.572,15.22,-1,-15.22
541578.568,711116.673,15.28,-1,-15.28
541578.788,711116.775,15.33,-1,-15.33
541579.008,711116.876,15.36,-1,-15.36
541579.228,711116.977,15.15,-1,-15.15
541579.45,711117.085,15.34,-1,-15.34
541579.673,711117.193,15.27,-1,-15.27
541579.895,711117.302,15.24,-1,-15.24
541580.117,711117.41,15.24,-1,-15.24
541580.34,711117.518,15.16,-1,-15.16
541580.562,711117.626,15.21,-1,-15.21
541580.784,711117.734,15.18,-1,-15.18
541581.007,711117.842,15.26,-1,-15.26
541581.229,711117.951,15.15,-1,-15.15
541581.451,711118.059,15.17,-1,-15.17
541581.674,711118.167,15.17,-1,-15.17
541581.896,711118.275,15.19,-1,-15.19
541582.118,711118.383,15.16,-1,-15.16
541582.341,711118.491,15.18,-1,-15.18
541582.563,711118.6,15.18,-1,-15.18
541582.786,711118.708,15.23,-1,-15.23
541583.008,711118.816,15.29,-1,-15.29
541583.23,711118.924,15.32,-1,-15.32
541583.453,711119.032,15.22,-1,-15.22
541583.675,711119.14,15.22,-1,-15.22
541583.897,711119.249,15.23,-1,-15.23
541584.12,711119.357,15.25,-1,-15.25
541584.342,711119.465,15.28,-1,-15.28
541584.564,711119.573,15.35,-1,-15.35
541584.787,711119.681,15.26,-1,-15.26
541585.009,711119.789,15.27,-1,-15.27
541585.231,711119.898,15.31,-1,-15.31
541585.454,711120.006,15.32,-1,-15.32
541585.676,711120.114,15.3,-1,-15.3
541585.807,711120.168,15.25,-1,-15.25
541585.938,711120.221,15.3,-1,-15.3
541586.068,711120.275,15.31,-1,-15.31
541586.199,711120.328,15.24,-1,-15.24
541586.33,711120.382,15.24,-1,-15.24
541586.461,711120.435,15.22,-1,-15.22
541586.591,711120.489,15.23,-1,-15.23
541586.722,711120.543,15.28,-1,-15.28
541586.853,711120.596,15.24,-1,-15.24
541586.984,711120.65,15.27,-1,-15.27
541587.115,711120.703,15.24,-1,-15.24
541587.245,711120.757,15.24,-1,-15.24
541587.376,711120.811,15.15,-1,-15.15
541587.507,711120.864,15.18,-1,-15.18
541587.638,711120.918,15.1,-1,-15.1
541587.768,711120.971,15.1,-1,-15.1
541587.899,711121.025,15.06,-1,-15.06
541588.03,711121.078,15.09,-1,-15.09
541588.161,711121.132,15.11,-1,-15.11
541588.291,711121.186,15.08,-1,-15.08
541588.422,711121.239,15.11,-1,-15.11
541588.553,711121.293,15.07,-1,-15.07
541588.684,711121.346,15.14,-1,-15.14
541588.815,711121.4,15.11,-1,-15.11
541588.945,711121.454,15.16,-1,-15.16
541589.076,711121.507,15.16,-1,-15.16
541589.207,711121.561,15.15,-1,-15.15
541589.338,711121.614,15.18,-1,-15.18
541589.468,711121.668,15.14,-1,-15.14
541589.599,711121.721,15.16,-1,-15.16
541589.73,711121.775,15.22,-1,-15.22
541589.847,711121.812,15.19,-1,-15.19
541589.963,711121.849,15.25,-1,-15.25
541590.08,711121.886,15.29,-1,-15.29
541590.197,711121.923,15.26,-1,-15.26
541590.313,711121.96,15.23,-1,-15.23
541590.43,711121.996,15.26,-1,-15.26
541590.547,711122.033,15.27,-1,-15.27
541590.664,711122.07,15.27,-1,-15.27
541590.78,711122.107,15.34,-1,-15.34
541590.897,711122.144,15.26,-1,-15.26
541591.014,711122.181,15.23,-1,-15.23
541591.13,711122.218,15.24,-1,-15.24
541591.247,711122.255,15.28,-1,-15.28
541591.364,711122.292,15.28,-1,-15.28
541591.481,711122.329,15.2,-1,-15.2
541591.597,711122.365,15.21,-1,-15.21
541591.714,711122.402,15.29,-1,-15.29
541591.831,711122.439,15.23,-1,-15.23
541591.947,711122.476,15.11,-1,-15.11
541592.064,711122.513,15.2,-1,-15.2
541592.181,711122.55,15.08,-1,-15.08
541592.297,711122.587,15.15,-1,-15.15
541592.414,711122.624,15.08,-1,-15.08
541592.531,711122.661,15.12,-1,-15.12
541592.647,711122.698,15.08,-1,-15.08
541592.764,711122.734,15.08,-1,-15.08
541592.881,711122.771,15.06,-1,-15.06
541592.998,711122.808,15.12,-1,-15.12
541593.114,711122.845,15.17,-1,-15.17
541593.231,711122.882,15.2,-1,-15.2
541593.354,711122.913,15.09,-1,-15.09
541593.477,711122.944,15.15,-1,-15.15
541593.6,711122.974,15.19,-1,-15.19
541593.722,711123.005,15.2,-1,-15.2
541593.845,711123.036,15.26,-1,-15.26
541593.968,711123.067,15.21,-1,-15.21
541594.091,711123.098,15.24,-1,-15.24
541594.214,711123.128,15.32,-1,-15.32
541594.336,711123.159,15.28,-1,-15.28
541594.459,711123.19,15.24,-1,-15.24
541594.582,711123.221,15.32,-1,-15.32
541594.705,711123.252,15.3,-1,-15.3
541594.828,711123.282,15.24,-1,-15.24
541594.951,711123.313,15.32,-1,-15.32
541595.073,711123.344,15.2,-1,-15.2
541595.196,711123.375,15.26,-1,-15.26
541595.319,711123.406,15.3,-1,-15.3
541595.442,711123.436,15.13,-1,-15.13
541595.565,711123.467,15.06,-1,-15.06
541595.688,711123.498,15.19,-1,-15.19
541595.811,711123.529,15.1,-1,-15.1
541595.933,711123.56,15.16,-1,-15.16
541596.056,711123.59,14.99,-1,-14.99
541596.179,711123.621,15.21,-1,-15.21
541596.302,711123.652,15.17,-1,-15.17
541596.425,711123.683,15.15,-1,-15.15
541596.547,711123.714,15.07,-1,-15.07
541596.67,711123.744,15.12,-1,-15.12
541596.793,711123.775,15.19,-1,-15.19
541596.916,711123.806,15.2,-1,-15.2
541597.045,711123.849,15,-1,-15
541597.174,711123.892,15.01,-1,-15.01
541597.303,711123.935,15.02,-1,-15.02
541597.432,711123.978,15.12,-1,-15.12
541597.561,711124.022,14.84,-1,-14.84
541597.69,711124.065,14.9,-1,-14.9
541597.819,711124.108,15.19,-1,-15.19
541597.948,711124.151,15.01,-1,-15.01
541598.077,711124.194,14.97,-1,-14.97
541598.206,711124.237,15.13,-1,-15.13
541598.335,711124.28,15.25,-1,-15.25
541598.464,711124.323,15.02,-1,-15.02
541598.593,711124.366,15.11,-1,-15.11
541598.722,711124.409,15.26,-1,-15.26
541598.85,711124.453,15.22,-1,-15.22
541598.979,711124.496,15.18,-1,-15.18
541599.108,711124.539,15.33,-1,-15.33
541599.237,711124.582,15.17,-1,-15.17
541599.366,711124.625,15.29,-1,-15.29
541599.495,711124.668,15.24,-1,-15.24
541599.624,711124.711,15,-1,-15
541599.753,711124.754,15.23,-1,-15.23
541599.882,711124.797,15.18,-1,-15.18
541600.011,711124.84,14.96,-1,-14.96
541600.14,711124.884,14.84,-1,-14.84
541600.269,711124.927,15.01,-1,-15.01
541600.398,711124.97,14.95,-1,-14.95
541600.527,711125.013,14.98,-1,-14.98
541600.656,711125.056,14.91,-1,-14.91
541600.785,711125.099,14.93,-1,-14.93
541600.932,711125.173,14.98,-1,-14.98
541601.08,711125.247,14.91,-1,-14.91
541601.227,711125.32,14.87,-1,-14.87
541601.375,711125.394,14.95,-1,-14.95
541601.522,711125.468,14.77,-1,-14.77
541601.669,711125.542,14.91,-1,-14.91
541601.817,711125.616,14.82,-1,-14.82
541601.964,711125.689,14.97,-1,-14.97
541602.112,711125.763,14.82,-1,-14.82
541602.259,711125.837,15.21,-1,-15.21
541602.406,711125.911,15.21,-1,-15.21
541602.554,711125.985,15.11,-1,-15.11
541602.701,711126.058,15.31,-1,-15.31
541602.849,711126.132,15.1,-1,-15.1
541602.996,711126.206,15.33,-1,-15.33
541603.143,711126.28,15.27,-1,-15.27
541603.291,711126.354,15.19,-1,-15.19
541603.438,711126.427,15.22,-1,-15.22
